#C >>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>
#C [SECTION REPORT PULSE HEIGHT SPECTRUM]
#C 
#C For plotting purposes, two energies per bin are given,
#C namely, the low end and the middle point of each bin
#C 
#S 1 Data sets for histograms
#N 12
#L  Elow [eV]  Emiddle [eV]  Source [1/eV]  2sigmaSource  Si [1/eV]  2sigmaSi  Up [1/eV]  2sigmaUp  Down [1/eV]  2sigmaDown  Cu [1/eV]  2sigmaCu  
  1.26000E+05  1.26750E+05  4.66670E-07  2.5E-07  3.33336E-08  6.7E-08  3.33336E-08  6.7E-08  1.00001E-07  1.2E-07  0.00000E+00  0.0E+00
  1.27500E+05  1.28250E+05  6.33338E-07  2.9E-07  1.66668E-07  1.5E-07  0.00000E+00  0.0E+00  1.33334E-07  1.3E-07  3.33336E-08  6.7E-08
  1.29000E+05  1.29750E+05  1.33334E-07  1.3E-07  0.00000E+00  0.0E+00  0.00000E+00  0.0E+00  3.33336E-08  6.7E-08  0.00000E+00  0.0E+00
  1.30500E+05  1.31250E+05  3.33336E-07  2.1E-07  3.33336E-08  6.7E-08  3.33336E-08  6.7E-08  3.33336E-08  6.7E-08  0.00000E+00  0.0E+00
  1.32000E+05  1.32750E+05  2.66668E-07  1.9E-07  6.66671E-08  9.4E-08  0.00000E+00  0.0E+00  0.00000E+00  0.0E+00  0.00000E+00  0.0E+00
  1.33500E+05  1.34250E+05  2.00001E-07  1.6E-07  0.00000E+00  0.0E+00  0.00000E+00  0.0E+00  3.33336E-08  6.7E-08  0.00000E+00  0.0E+00
  1.35000E+05  1.35750E+05  3.66669E-07  2.2E-07  3.33336E-08  6.7E-08  3.33336E-08  6.7E-08  1.33334E-07  1.3E-07  0.00000E+00  0.0E+00
  1.36500E+05  1.37250E+05  2.33335E-07  1.8E-07  0.00000E+00  0.0E+00  0.00000E+00  0.0E+00  3.33336E-08  6.7E-08  0.00000E+00  0.0E+00
  1.38000E+05  1.38750E+05  2.00001E-07  1.6E-07  0.00000E+00  0.0E+00  0.00000E+00  0.0E+00  6.66671E-08  9.4E-08  0.00000E+00  0.0E+00
  1.39500E+05  1.40250E+05  2.33335E-07  1.8E-07  0.00000E+00  0.0E+00  0.00000E+00  0.0E+00  6.66671E-08  9.4E-08  0.00000E+00  0.0E+00
